,employee_id,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
8342,119170,261,10,,0.822665,3,,1,0.370236,0,2
8343,100988,285,2,,0.936925,4,,1,0.534261,0,2
8344,148916,171,5,,,2,,1,0.583852,0,2
8345,117206,203,5,,0.927399,5,,2,1.0,0,2
8346,116784,188,4,,0.707017,3,,1,0.800805,0,2
8347,103052,124,5,,0.534484,3,,1,0.261031,0,3
8348,100268,191,6,,0.5750609999999999,3,,3,0.41912200000000005,0,3
8349,109844,146,2,,0.892382,3,,1,0.629232,0,10
8350,105240,173,9,,0.42387299999999994,3,,2,0.337025,0,6
8351,118728,223,7,,0.9292540000000001,5,,1,0.5600689999999999,0,3
8352,108678,151,5,,0.45283199999999996,4,,2,0.658608,0,3
8353,110305,220,4,,0.914523,3,,1,0.9003030000000001,0,3
8354,128495,127,1,,0.5058560000000001,2,,1,0.42261000000000004,1,3
8355,107681,195,2,,0.613086,3,,2,0.612208,0,3
8356,143665,230,3,,0.9795860000000001,5,,2,0.7955800000000001,1,5
8357,103674,175,2,,0.732899,5,,1,0.796076,0,3
8358,107936,147,5,,,6,,1,0.902329,0,3
8359,119804,224,2,,0.7266859999999999,4,1.0,2,0.847842,0,3
8360,116005,219,7,,,3,,2,0.736276,0,2
8361,108173,259,4,,0.7491909999999999,5,1.0,2,0.950199,0,3
8362,105581,135,7,,0.684516,2,,2,0.634721,0,6
8363,108674,236,2,,0.640206,5,,3,0.8688610000000001,0,4
8364,110556,150,2,,0.7601399999999999,5,,1,0.770857,0,3
8365,107503,139,5,,0.43198800000000004,2,,1,0.45470600000000005,1,3
8366,106745,205,5,,0.616963,3,,2,0.549137,0,2
8367,115584,204,2,1.0,0.980959,4,,2,0.522976,0,3
8368,115134,145,5,1.0,0.491537,3,,1,0.593914,0,2
8369,100428,267,2,,0.5943970000000001,4,,1,0.708241,0,3
8370,129361,68,8,1.0,,1,,1,0.6212118710642862,1,3
8371,112438,265,5,,1.0,6,,1,0.10600799999999999,1,4
8372,119771,180,2,,0.991719,4,,2,0.71637,0,2
8373,117721,227,5,,0.778662,5,,1,0.602953,0,2
8374,103499,211,0,,0.796978,3,,3,0.613481,0,4
8375,119411,152,7,,0.552041,2,,2,0.351236,1,3
8376,109314,286,9,,0.9064059999999999,5,,3,0.141138,1,4
8377,105346,209,6,,0.9662639999999999,3,,2,0.8624069999999999,0,3
8378,108105,153,5,1.0,0.48945900000000003,2,,2,0.51408,1,3
8379,115934,171,7,1.0,0.634146,6,,3,0.46527799999999997,0,5
8380,119257,158,0,,,2,,2,0.792825,0,3
8381,106846,196,2,,0.517926,2,,1,0.7197140000000001,0,3
8382,115575,231,2,,0.536429,6,,1,0.255405,0,4
8383,114023,141,5,,0.6435,2,,2,0.51939,0,2
8384,106915,163,2,,0.624466,4,,1,0.9624229999999999,0,3
8385,106811,168,3,,0.8668520000000001,5,,2,0.501141,0,3
8386,109901,222,5,,0.6553680000000001,5,,1,0.84186,0,4
8387,105849,189,4,,,4,,2,0.954367,0,3
8388,120169,253,7,,0.8738040000000001,4,,1,0.8345299999999999,1,6
8389,126392,279,5,,0.7826890000000001,5,,1,0.0609149,1,4
8390,110432,160,5,,,2,,1,0.492442,1,3
8391,110308,161,2,,0.9538049999999999,3,,2,0.837952,0,3
8392,113493,260,5,,0.884552,6,,2,0.405579,0,3
8393,105555,156,4,1.0,0.590713,3,,1,0.675783,0,6
8394,109443,201,7,,0.773097,4,,2,0.133195,0,5
8395,102588,99,3,,0.34805,3,,2,0.24481399999999998,0,4
8396,104237,180,4,,,4,,2,0.669678,0,2
8397,102287,171,2,,0.62444,4,,1,0.662335,0,3
8398,107883,219,2,,0.5485369999999999,2,,1,0.47245600000000004,0,4
8399,108393,229,7,,0.640364,6,,1,0.130771,0,6
8400,104557,231,5,,0.980341,4,,2,0.943075,0,3
8401,119988,264,5,,0.822384,6,,1,0.160406,1,4
8402,140433,209,2,,0.911658,4,,2,0.754106,0,3
8403,100994,283,7,,0.417892,5,,1,0.626962,0,5
8404,102529,264,2,,0.784572,5,,2,0.7458520000000001,0,2
8405,108422,241,2,,0.648874,5,,1,0.527148,0,3
8406,119632,98,2,,0.9647389999999999,2,,2,0.740578,0,5
8407,108820,113,5,,0.616571,4,,1,0.8761959999999999,0,3
8408,107287,275,2,1.0,,2,,2,0.6233270000000001,0,3
8409,108666,173,4,,0.69419,4,,2,0.981824,0,2
8410,117602,243,5,,0.8890110000000001,5,,1,0.8216690000000001,1,5
8411,119767,143,9,,0.747745,4,,1,0.8955,0,3
8412,103922,256,10,,0.7737649999999999,4,,3,0.635208,0,3
8413,119790,258,5,,0.69936,5,,2,0.147285,0,4
8414,104305,167,4,,0.426864,2,,2,0.506306,0,3
8415,112442,233,5,,1.0,5,,1,0.8313020000000001,0,3
8416,113417,158,7,1.0,0.35236999999999996,3,,1,0.577376,0,8
8417,114671,149,2,,0.6035119999999999,5,,2,0.770319,0,4
8418,104775,120,10,,0.712966,5,,3,0.270888,0,4
8419,102310,143,3,1.0,0.5965189999999999,3,,1,0.8703860000000001,0,3
8420,117513,152,5,,0.47910699999999995,4,,1,0.9005770000000001,0,3
8421,111462,146,4,,0.947692,5,,1,0.6909810000000001,0,3
8422,126912,169,2,,1.0,4,,2,0.784864,1,3
8423,116287,119,8,,,2,,2,0.6212118710642862,1,3
8424,104927,126,4,,0.406675,2,,2,0.365611,1,3
8425,126826,250,2,,0.830253,6,,1,0.07047080000000001,1,4
8426,111756,275,2,,0.690637,4,,2,0.886509,0,3
8427,104133,168,3,,0.9666799999999999,3,,2,0.22751100000000002,0,4
8428,115208,159,2,,,2,,2,0.39100300000000004,1,3
8429,116550,243,3,,0.65835,3,,2,0.527698,0,3
8430,103363,244,4,,0.7336560000000001,3,,2,0.667238,0,3
8431,122152,276,4,,0.752432,5,,1,0.115195,1,4
8432,104129,202,5,,0.988708,3,,2,0.572448,0,2
8433,116020,265,3,,,5,,2,0.551926,0,3
8434,108104,255,2,,0.640356,4,,1,0.852151,0,4
8435,112202,254,2,,0.8278530000000001,6,,2,0.15076199999999998,1,4
8436,111716,237,5,,0.524787,3,,2,0.546927,0,2
8437,108723,139,5,,0.817096,5,,1,0.7154050000000001,0,4
8438,110944,268,5,,,4,,2,0.7742979999999999,0,3
8439,103667,244,2,,0.870662,5,,1,0.8301229999999999,1,5
8440,104874,243,2,,,3,,2,0.911122,0,2
8441,119111,266,2,,0.864582,5,,1,0.928394,1,5
8442,100853,158,7,,0.629577,4,,2,0.5270050000000001,0,3
8443,103314,96,7,,0.642785,5,,2,0.8122199999999999,0,4
8444,111343,233,2,1.0,0.861287,3,,2,0.515425,0,3
8445,103232,215,0,,0.8804360000000001,3,,1,0.722445,0,4
8446,100277,185,2,1.0,0.6592399999999999,3,,2,0.40169299999999997,0,2
8447,119108,201,5,,0.691742,5,,2,0.639847,0,2
8448,114799,182,6,,0.549687,5,,2,0.911977,0,3
8449,119017,184,2,,0.925558,4,,1,0.871554,0,3
8450,107540,168,2,,0.532415,3,,1,0.5332359999999999,0,7
8451,104569,273,6,,0.747428,4,,1,1.0,0,2
8452,113410,149,10,,0.907906,4,,2,0.838556,0,3
8453,127936,127,3,,0.47108999999999995,2,,2,0.37491599999999997,1,3
8454,108979,174,2,,0.601595,5,,2,0.162012,0,6
8455,113604,152,2,,0.5528350000000001,5,,2,0.181746,0,5
8456,105790,191,3,,0.49176499999999995,5,,1,0.626862,0,3
8457,112745,206,2,,0.944299,3,,1,0.313847,0,4
8458,117885,251,2,,,5,,2,0.784276,0,3
8459,102278,232,2,,0.9131889999999999,5,,1,0.681283,1,5
8460,111549,162,2,,0.556668,3,,3,0.8867010000000001,0,2
8461,101767,264,3,,0.9521649999999999,6,,2,0.09695369999999999,1,5
8462,106318,202,2,,0.886014,3,,1,0.46107600000000004,0,4
8463,103014,270,2,1.0,0.8252870000000001,3,1.0,2,1.0,0,3
8464,107039,160,5,,0.530245,2,,2,0.46868999999999994,1,3
8465,102885,257,2,1.0,0.747575,4,,2,0.661392,0,10
8466,118817,189,5,,0.809932,5,,1,0.122999,0,5
8467,108538,140,2,1.0,0.8594129999999999,3,,1,0.16000799999999998,0,6
8468,103375,270,2,1.0,0.7514149999999999,4,,1,0.651212,0,2
8469,103387,273,5,,0.705992,4,,1,0.5025689999999999,0,3
8470,111466,216,1,1.0,0.5226109999999999,4,,2,0.49053500000000005,0,2
8471,109803,149,7,,0.516889,2,,1,0.45811,1,3
8472,110091,250,4,,0.785817,6,,1,0.335011,0,3
8473,110369,180,4,,0.6510859999999999,5,,2,0.814608,1,5
8474,112567,150,5,1.0,0.53199,3,,1,0.784754,0,3
8475,107275,199,2,,0.586808,4,,1,0.998611,0,3
8476,108513,236,2,1.0,0.6161,5,1.0,2,0.983815,0,3
8477,124236,269,5,,0.895101,5,,1,0.886346,1,5
8478,102193,167,5,,0.625649,5,,1,0.48711400000000005,0,2
8479,117141,168,5,,0.6473770000000001,3,,2,0.8946059999999999,0,3
8480,118132,139,2,1.0,0.501369,3,,1,0.669912,0,10
8481,112783,207,2,,,3,,2,0.9079079999999999,0,2
8482,108965,241,5,,0.695768,4,,3,0.874734,0,3
8483,114675,164,10,,0.8007270000000001,3,,2,0.9667610000000001,0,2
8484,112063,260,3,,0.879114,5,,1,0.789347,1,5
8485,117377,177,2,,0.595625,4,,1,0.602166,0,8
8486,106456,230,1,,0.648887,3,,2,0.617838,0,2
8487,139609,142,6,,0.734244,3,,1,0.154792,0,2
8488,115465,285,0,,0.5144,4,,1,0.527994,0,3
8489,111831,174,5,,0.786303,3,,1,0.679623,0,3
8490,112543,258,5,,0.9962799999999999,3,,1,0.6973229999999999,0,3
8491,105029,140,2,,0.58063,4,,2,0.5853109999999999,0,3
8492,108096,151,2,1.0,0.8703139999999999,3,,1,0.895864,0,6
8493,102791,259,4,,0.9165780000000001,6,,1,0.11998099999999999,1,4
8494,108240,256,4,,0.925177,4,,2,0.9293030000000001,0,2
8495,118426,148,2,,,2,,1,0.461154,1,3
8496,102723,117,9,1.0,0.568712,3,,2,0.784751,0,3
8497,100502,189,1,1.0,0.955534,5,,1,0.7913359999999999,0,4
8498,117875,247,3,,,3,,1,1.0,0,3
8499,114630,183,2,,0.848282,3,,1,0.534324,0,2
8500,103139,149,4,,0.668067,3,,1,0.689942,0,3
8501,104780,170,3,,0.806149,5,,3,0.97031,0,4
8502,113768,261,5,,0.854614,7,,1,0.13262100000000002,1,5
8503,114525,217,3,1.0,0.868632,6,1.0,2,0.6290020000000001,0,4
8504,107332,199,2,,0.420641,2,,2,0.565388,0,2
8505,115855,185,2,,0.44981400000000005,5,,1,0.7837850000000001,0,3
8506,106912,238,5,,0.9038069999999999,5,,1,0.788804,1,6
8507,112378,191,3,,0.653287,4,,1,0.653486,0,4
8508,101614,189,2,,0.963808,4,,2,0.926897,0,10
8509,101408,234,2,1.0,0.617905,3,,2,0.859118,0,3
8510,107395,278,5,,0.6278630000000001,5,,1,0.9018780000000001,0,2
8511,100170,245,6,,0.871649,5,,1,0.8287209999999999,1,5
8512,106105,258,2,,0.7719060000000001,4,,2,0.9154059999999999,0,2
8513,111362,149,2,,0.452029,2,,1,0.438536,1,3
8514,102136,261,3,,0.514472,5,,2,0.510676,0,5
8515,106919,239,1,,0.937317,3,,2,0.758339,0,2
8516,110929,155,2,,0.713418,4,,1,0.944011,0,3
8517,128674,132,5,,0.520296,2,,2,0.374531,1,3
8518,112868,244,3,,0.9261969999999999,6,,2,0.0618684,1,5
8519,107756,266,3,,0.868165,6,,1,0.12567899999999999,1,4
8520,111927,143,4,,0.627052,3,,2,0.28201,0,4
8521,102321,160,6,,0.49137700000000006,3,,2,0.521366,0,3
8522,129872,147,4,,,2,,1,0.48228699999999997,1,3
8523,103285,189,5,,0.957385,4,,2,0.13935699999999998,0,2
8524,109643,199,7,,0.589333,4,,1,0.845773,0,2
8525,107949,149,5,,0.6353439999999999,4,,1,0.646008,0,4
8526,117019,238,4,,0.766604,3,,2,0.587424,0,2
8527,110819,240,3,,0.751613,5,,2,0.751948,0,4
8528,119624,266,9,,0.833031,4,,1,0.322204,0,4
8529,128219,225,2,,0.893351,4,,2,0.814574,1,5
8530,103652,238,2,1.0,0.698214,4,,1,0.87495,0,3
8531,103219,152,2,1.0,0.47400699999999996,4,,1,0.921234,0,3
8532,102365,269,6,,0.816523,3,,1,0.623786,0,2
8533,115611,149,6,,0.760061,4,,2,0.19195,0,5
8534,116505,146,4,1.0,0.491584,2,,1,0.327308,0,3
8535,124194,134,3,,0.508337,2,,2,0.456376,1,3
8536,106170,149,5,,0.7619060000000001,4,,2,0.7181890000000001,0,3
8537,117212,285,5,,0.843965,7,,1,0.07272560000000002,1,4
8538,113402,147,5,,0.7203149999999999,2,,2,0.75634,0,2
8539,105695,194,2,,0.441716,2,,1,0.47540299999999996,0,2
8540,102599,153,5,,0.755616,3,,2,0.709649,0,3
8541,107867,266,7,,0.785416,4,,2,0.5316850000000001,0,3
8542,100703,146,2,,0.573206,4,,2,0.540492,0,4
8543,119146,176,5,,,4,,2,0.5545180000000001,0,2
8544,111541,235,5,,0.763196,3,,3,0.243445,0,4
8545,130024,139,3,,0.747448,5,,2,0.921169,0,2
8546,115006,170,2,,0.8435600000000001,3,,1,0.522508,0,2
8547,112131,218,5,,0.67401,3,,1,0.671592,0,3
8548,114794,201,5,,0.92065,5,,1,0.289206,0,3
8549,104963,183,7,,0.539044,3,,1,0.591827,0,4
8550,115104,87,8,,,2,,2,0.6212118710642862,1,3
8551,107614,142,7,,0.904515,2,,3,0.5628270000000001,0,3
8552,103292,151,6,,0.768293,5,,1,0.747781,0,2
8553,111498,145,4,,0.561191,2,,1,0.42680200000000007,1,3
8554,117579,245,5,,0.874239,5,,1,0.48163,0,2
8555,108928,219,5,,0.9640569999999999,3,,3,0.779375,0,3
8556,119254,163,1,,,5,,2,0.174235,0,3
8557,115299,223,4,,,4,,1,0.9321809999999999,0,3
8558,109739,129,2,,0.538269,2,,1,0.466504,1,3
8559,116042,138,10,,0.555878,2,,2,0.454643,1,3
8560,121309,159,6,1.0,0.465894,2,,2,0.397459,1,3
8561,101086,227,5,,0.857065,4,,2,0.645717,0,3
8562,113926,141,2,1.0,,6,,1,0.22346,0,3
8563,118909,142,4,,0.8676590000000001,4,,1,0.738399,0,2
8564,107698,266,3,,0.792587,6,,1,0.14899,1,4
8565,105735,229,3,,0.847849,3,,2,0.717708,0,3
8566,114983,250,6,,0.859701,7,,1,0.164723,1,4
8567,114657,160,3,,,4,,1,0.5807829999999999,0,2
8568,107896,186,3,,0.443209,2,,2,0.44885,0,2
8569,116086,191,1,,0.42101400000000005,5,,2,0.31388699999999997,0,5
8570,104737,133,2,,0.724963,5,,1,0.7813399999999999,0,2
8571,115978,161,7,,0.833565,4,,3,1.0,0,2
8572,111499,240,2,,0.923441,4,,2,1.0,0,4
8573,104369,156,5,,0.543604,2,,1,0.41117,1,3
8574,103786,271,2,,0.711659,4,,1,0.6564479999999999,0,3
8575,106019,177,4,,,5,,1,0.457625,0,2
8576,114458,217,10,,0.5038739999999999,4,,2,0.849266,0,8
8577,118346,159,4,1.0,0.675129,5,,2,0.729173,0,3
8578,112248,254,6,,0.361725,4,,1,0.677349,0,5
8579,112271,126,9,1.0,0.54352,5,,2,0.143821,0,3
8580,119112,264,3,,0.9134909999999999,6,,1,0.12093599999999999,1,4
8581,101792,195,2,,0.903909,4,,1,0.8712409999999999,0,3
8582,109736,145,2,1.0,0.44865,4,1.0,2,0.740786,0,5
8583,102631,281,3,,0.473875,4,,1,0.745683,0,3
8584,119207,132,4,,0.7142689999999999,3,,2,0.770987,0,2
8585,129462,158,4,,,2,,1,0.338341,1,3
8586,104275,158,7,1.0,0.403834,3,,1,0.618391,0,8
8587,111640,246,2,,0.8566030000000001,3,,3,0.957195,0,3
8588,118230,176,2,,0.752242,5,,1,0.9439190000000001,0,4
8589,110476,167,3,1.0,,4,,2,0.858297,0,3
8590,103272,161,7,1.0,0.7026399999999999,4,,1,0.8769129999999999,0,4
8591,107830,242,2,,0.8369409999999999,2,,2,0.583607,0,3
8592,105153,175,3,,,3,,1,0.9588409999999999,0,3
8593,113798,229,1,1.0,0.953435,4,,2,0.786867,1,5
8594,102188,256,2,,0.682338,4,1.0,2,0.711933,0,3
8595,115226,159,10,,0.9614159999999999,3,,2,0.735084,0,2
8596,108428,216,2,,,4,,1,0.562133,0,2
8597,100795,258,4,,0.822774,4,,1,0.908322,0,4
8598,107666,143,7,,0.98703,5,,2,0.8743690000000001,0,3
8599,112117,229,2,,0.62024,3,,2,0.7768390000000001,0,2
8600,111440,237,3,,0.74926,3,,1,0.738781,0,3
8601,112734,173,2,,0.490072,4,,1,0.49953000000000003,0,2
8602,110967,157,2,,0.479253,2,,1,0.36738699999999996,1,3
8603,104049,263,3,,0.9352299999999999,6,,1,0.141759,1,4
8604,135518,275,3,,0.37390999999999996,4,,2,0.46603100000000003,0,3
8605,102201,269,3,,,4,,2,0.46537799999999996,0,3
8606,103599,182,4,,0.596763,4,,1,0.656958,0,2
8607,106483,195,4,,0.6242409999999999,3,,2,0.8228549999999999,0,3
8608,105684,274,2,,0.631304,4,,2,0.541999,0,4
8609,109452,185,2,,0.974751,3,,1,0.5388350000000001,0,2
8610,124270,160,2,,0.5089319999999999,2,,1,0.40725900000000004,1,3
8611,104199,161,5,1.0,,4,,2,0.579294,0,3
8612,110595,132,5,,0.390937,2,,1,0.291352,0,3
8613,119517,191,3,,0.897869,4,,1,0.755173,0,2
8614,123446,155,5,,0.528359,2,,2,0.43828500000000004,1,3
8615,114206,239,4,,0.8870819999999999,3,,2,1.0,0,4
8616,146070,152,4,,0.47507200000000005,5,,1,0.746741,0,5
8617,112551,156,6,,0.698864,4,,1,0.8402129999999999,0,3
8618,137388,243,2,,,4,,2,0.69802,0,2
8619,105764,138,2,1.0,0.606622,3,,1,0.600645,0,3
8620,105794,162,5,,0.558318,3,,2,1.0,0,3
8621,113581,278,5,,0.345535,6,,1,0.28686999999999996,0,3
8622,116316,105,2,,0.41308599999999995,6,,1,0.273086,0,5
8623,107009,255,0,,0.893001,6,,2,0.129349,1,4
8624,106630,180,5,,0.556855,3,,2,0.5016619999999999,1,4
8625,119383,259,6,,0.590967,3,,1,0.9189350000000001,0,3
8626,116942,250,2,,0.6369229999999999,3,,1,0.5603520000000001,0,5
8627,119626,203,5,,,3,,1,0.7082689999999999,0,2
8628,105107,265,5,,0.893465,7,,1,0.0783297,1,4
8629,109368,164,3,,0.739776,3,,1,0.989284,0,2
8630,111742,225,2,,1.0,4,,2,0.662481,0,3
8631,108229,231,3,,0.892394,5,,2,0.445104,0,3
8632,104893,235,2,,0.548438,4,,2,1.0,0,4
8633,111854,170,4,,0.995922,5,,2,0.925738,0,3
8634,119556,248,2,,0.76046,5,,2,0.521644,0,3
8635,106577,286,4,,0.852931,6,,1,0.174538,1,4
8636,127999,225,6,,0.861425,5,,1,0.8783120000000001,1,5
8637,121329,127,3,,0.510953,2,,1,0.429386,1,3
8638,122198,156,5,,,2,,2,0.424762,1,3
8639,100330,183,5,,,3,,1,0.485338,0,2
8640,101833,207,2,,0.524261,4,,1,0.207367,0,5
8641,112711,147,7,,0.607568,4,,2,0.7232890000000001,0,2
8642,102556,206,7,,0.974725,2,,1,0.487745,0,2
8643,111007,155,3,,,2,,1,0.509007,1,3
8644,105008,189,3,1.0,0.649833,4,,2,0.7522310000000001,0,2
8645,108651,148,4,,0.613355,6,,1,0.54484,0,4
8646,108289,122,8,1.0,,1,,1,0.6212118710642862,0,3
8647,105411,138,5,,0.535342,4,,1,0.9774719999999999,0,3
8648,115391,239,2,,0.622458,2,,1,0.327802,0,5
8649,109929,285,2,,0.425033,6,,1,0.654874,0,4
8650,104622,192,3,,0.571245,3,,1,0.641263,0,2
8651,111282,182,2,,0.6783279999999999,4,,2,0.470447,0,3
8652,117074,260,5,,0.98364,6,,1,0.14119400000000001,1,4
8653,119809,223,2,,,3,,2,0.9174479999999999,0,2
8654,105668,187,5,,0.5347930000000001,5,,3,0.717849,0,4
8655,107401,263,7,,0.830448,3,,2,0.345652,0,3
8656,123943,258,5,,0.9850049999999999,4,,2,0.882993,1,5
8657,101424,160,3,,0.553133,3,,1,0.92794,0,2
8658,118857,309,4,,0.8531920000000001,6,,1,0.102148,1,4
8659,104803,137,4,,,4,,1,0.56581,0,3
8660,109164,272,2,,0.9165760000000001,4,,1,0.816861,0,2
8661,105333,227,5,1.0,0.774397,3,,1,0.495986,0,4
8662,106418,149,4,,0.518767,3,,1,0.8290930000000001,0,3
8663,147924,205,6,,0.9306540000000001,3,,3,0.728889,0,3
8664,117865,139,5,,0.915883,3,,1,0.894093,0,3
8665,114016,180,2,,0.8920110000000001,3,,1,0.996332,0,3
8666,124483,146,7,,0.505558,2,,1,0.42032700000000006,1,3
8667,123323,152,5,,0.522351,2,,2,0.38772,1,3
8668,115042,239,10,,0.795125,3,,3,0.561629,0,8
8669,113909,263,4,1.0,0.948514,4,,2,0.927869,0,3
8670,104847,206,2,,0.696331,3,,2,0.9375379999999999,0,3
8671,106636,171,2,,0.974083,4,,2,0.726773,0,2
8672,117641,257,7,,0.9162450000000001,4,,2,0.586488,0,3
8673,112213,253,3,,0.958534,4,,1,0.928625,0,3
8674,111128,241,2,,,4,,1,0.714046,0,3
8675,114268,268,5,,0.588884,5,,1,0.41538400000000003,0,2
8676,113447,164,4,,0.857642,3,,2,0.527638,0,2
8677,103149,211,5,,0.764249,3,,1,0.36645300000000003,0,3
8678,115885,222,6,1.0,0.7519560000000001,4,,1,0.56345,0,3
8679,100530,136,8,1.0,,2,,2,0.6212118710642862,0,3
8680,118265,265,5,,0.923105,4,,2,0.633759,0,4
8681,122944,137,10,,0.526296,2,,2,0.455517,1,3
8682,104118,154,2,,0.853583,3,,2,1.0,0,3
8683,116436,199,3,1.0,0.591725,3,,2,0.8794299999999999,0,2
8684,117292,241,3,,0.744638,5,,1,0.499079,0,3
8685,116181,179,3,,,3,,2,0.886684,0,2
8686,112216,132,2,,0.7889619999999999,3,,2,0.801017,0,4
8687,106333,228,6,,0.82744,5,,2,0.530321,0,3
8688,111794,126,5,,0.9972049999999999,3,,1,0.726805,0,6
8689,107272,199,3,,0.893826,3,,2,0.840404,0,3
8690,102352,180,2,,0.8712479999999999,2,,2,0.74053,0,6
8691,117105,185,4,,0.45859700000000003,6,,2,0.82257,0,4
8692,101613,179,4,,0.807971,5,,1,0.358592,0,5
8693,101661,134,5,,0.6046600000000001,3,,2,0.428022,0,3
8694,115295,142,7,,0.76657,3,,1,0.617466,0,3
8695,127248,160,7,,0.457875,2,,1,0.37347199999999997,1,3
8696,111960,266,5,,,5,,1,0.557075,0,3
8697,100255,148,6,,0.977733,5,,1,0.9916440000000001,0,3
8698,101207,169,5,,0.562729,5,,1,0.556451,0,3
8699,108970,147,5,1.0,0.494547,3,,1,0.867553,0,3
8700,118034,139,2,1.0,0.806033,3,,1,0.8571770000000001,0,2
8701,104241,156,2,,0.476887,2,,2,0.372567,1,3
8702,109249,209,0,1.0,0.501378,5,,1,0.596399,0,8
8703,118086,223,5,,0.80811,4,,1,0.16412000000000002,0,4
8704,119663,242,4,,0.882833,5,,3,0.770209,0,3
8705,106539,126,4,,0.45390600000000003,2,,2,0.366327,1,3
8706,126535,309,5,,0.908443,7,,1,0.1035,1,4
8707,121805,254,2,1.0,0.8420639999999999,4,,2,0.811379,1,5
8708,109311,131,2,,0.441817,2,,1,0.430122,1,3
8709,106743,191,2,,0.630316,5,,2,0.5383439999999999,0,4
8710,119863,137,5,,0.5379520000000001,2,,2,0.391065,1,3
8711,113146,155,2,1.0,0.6001489999999999,3,,2,0.946419,0,2
8712,106932,183,2,,,3,,2,0.961411,0,2
8713,109897,160,2,1.0,0.758825,2,,2,0.30825,0,3
8714,117710,141,4,,0.503454,4,,2,0.7777,0,3
8715,115178,279,2,,0.901401,6,,1,0.11713599999999999,1,4
8716,103572,162,4,,0.9743790000000001,3,,2,0.513712,0,4
8717,108906,246,3,,0.5316270000000001,3,,2,0.98126,0,3
8718,109846,156,2,,0.7893479999999999,3,,2,0.491475,0,7
8719,107084,268,2,,0.780091,4,,1,0.977828,0,4
8720,101960,226,2,,,4,,1,0.6230680000000001,0,2
8721,116926,211,1,,0.731165,3,,3,0.7202569999999999,0,3
8722,101816,276,2,,0.721118,4,,2,0.372154,1,2
8723,123814,255,1,,0.7803680000000001,6,,1,0.142415,1,4
8724,116333,271,1,,0.752464,5,,3,0.180332,0,4
8725,115482,146,6,,0.9049959999999999,4,,2,0.255657,0,4
8726,105435,280,10,,,2,,2,0.854033,0,3
8727,110314,232,2,,0.7698050000000001,4,,2,0.840943,0,3
8728,105491,281,2,,0.942892,7,,1,0.162546,1,4
8729,100937,118,10,,0.633686,6,,1,0.942421,0,2
8730,110960,290,4,,0.867822,6,,1,0.152596,1,4
8731,119462,147,7,,0.47357899999999997,2,,1,0.386421,1,3
8732,108565,141,2,,0.526335,2,,1,0.622326,0,2
8733,109962,164,5,,0.9497909999999999,3,,3,0.538579,0,3
8734,105650,179,4,,0.542995,3,,1,0.112795,0,5
8735,102338,201,2,1.0,0.785718,4,,2,0.570293,0,8
8736,110056,245,2,,0.559528,3,,2,0.7146640000000001,0,8
8737,116331,198,10,,0.8217190000000001,4,,2,0.20033099999999998,0,6
8738,117226,188,1,,0.6322760000000001,3,,2,0.5636720000000001,0,3
8739,124668,137,2,,0.447309,2,,2,0.460042,1,3
8740,106035,265,9,,0.619494,3,,1,0.935949,0,8
8741,101420,189,3,,0.939585,4,,2,0.9403040000000001,0,3
8742,104067,242,1,,0.9606620000000001,5,,1,0.778257,1,5
8743,115629,84,8,,,1,,2,0.6212118710642862,0,3
8744,106955,265,2,1.0,0.9632,3,,1,0.6442760000000001,0,3
8745,108235,163,2,,0.700579,4,1.0,2,0.55024,0,8
8746,112361,184,2,,0.78883,3,,2,0.834988,0,3
8747,108532,177,4,1.0,0.602405,4,,1,0.846015,0,4
8748,114197,296,2,,0.823643,7,,1,0.0985664,1,4
8749,105560,208,1,,0.675199,3,,1,0.6406609999999999,0,3
8750,102197,171,5,,0.817746,5,,2,0.146171,0,6
8751,100645,227,0,,0.617735,5,,1,0.636712,0,3
8752,116560,258,2,,0.819623,3,,1,0.561287,0,2
8753,117599,240,7,,0.556492,3,,2,0.700786,0,3
8754,117639,142,2,,,3,,1,0.813905,0,3
8755,113912,262,3,1.0,0.812821,3,,2,0.657867,0,5
8756,104473,136,4,,0.983139,3,,1,0.7184560000000001,0,3
8757,112128,175,3,,0.884699,4,,2,1.0,0,2
8758,113475,212,2,,0.891442,3,,2,0.598811,0,3
8759,109837,260,2,,0.880019,4,,1,0.9229700000000001,0,3
8760,114891,195,3,,0.652777,3,,2,0.760907,0,2
8761,119680,180,10,1.0,,4,,1,0.220692,0,3
8762,128971,278,2,,0.862237,7,,1,0.0979844,1,4
8763,114988,249,2,,0.547624,4,,2,0.583275,0,2
8764,114089,269,2,,0.961684,5,,2,0.723119,1,5
8765,117979,143,10,,0.555532,2,,2,0.321085,1,3
8766,116472,213,2,,0.770464,3,,3,0.543262,0,3
8767,105050,255,5,,0.729691,5,,1,0.673427,0,6
8768,113408,260,2,,0.94166,4,,1,0.174318,0,3
8769,119510,183,5,,0.563493,3,,2,0.499651,0,4
8770,106486,269,6,,0.5962,4,,1,0.847255,0,3
8771,105857,253,4,,0.9136920000000001,6,,1,0.11989200000000001,1,4
8772,122390,269,10,,0.931232,7,,2,0.141092,1,4
8773,111557,154,6,,0.898601,3,,3,0.55589,0,10
8774,101253,264,1,,0.634161,3,,3,0.8186720000000001,0,4
